,documents,document_scores,document_ids
50,"(CNN) -- The wooden sculptures lining the median of U.S. 90 are among the top tourist attractions on the Mississippi Gulf Coast. Marlin Miller's live oak sculpture in Biloxi's Town Green will be dedicated Saturday. They are also a creative tribute to the live oaks that lined the scenic highway before the saltwater surge of Hurricane Katrina killed them at their very roots. After the storm, the Mississippi Department of Transportation began bulldozing the dead trees, much to the chagrin of area residents. Biloxi Mayor A.J. Holloway, one of the coast's longtime civic leaders, intervened. He contracted to have some of the live oak trunks turned into sculptures. But it would have proved to be a costly venture. Enter Marlin Miller, a wood sculptor from Fort Walton Beach, Florida, who volunteered to create a few live oak sculptures for free -- in part to leave his artistic mark on the Mississippi Gulf Coast, but also as a service to the community. A tree sculpture begins with the transportation department removing all the branches, leaving just the core of the tree. ""I get an idea of what that carving is going to look like, and I go after it with a wide variety of steel chain saws."" Miller said. He works his way down to high speed grinders, sanders and chisels to add the final detail work. ""They're live oaks, so it's like carving stone. Sparks fly off my chain saw blades when I go after one of the trees,"" Miller said. Some of the trees, which are as much a part of south Mississippi's heritage as the antebellum homes scattered along the coastline, are estimated to be as much as 500 or 600 years old. Miller's sculptures along U.S. 90 range from eagles and herons to seahorses and dolphins. He said local governments have never dictated how his carvings should look. In Pass Christian, Miller created what he believes to be the world's largest eagle wood carving, at 25 feet tall. ""That sculpture is dedicated to Col. Lawrence Roberts, one of the original Tuskegee Airmen,"" he said. A recent survey of area tourist attractions by the Harrison County Tourism Commission listed the beaches as the third-most popular attraction and the Beau Rivage Resort and Casino second. Miller's tree sculptures are first. ""We've had a lot of traffic diverting off of Interstate 10, down to U.S. 90 just to see these carvings,"" Miller said. On Saturday, one of Miller's sculptures will be dedicated on the Biloxi Town Green: a 24-foot-tall marlin flying into the sky, three mahi fish jumping to the left, and a sea turtle and a blue crab at the base. It is the only painted tree sculpture of all those lining U.S. 90. Next on Marlin's to-do list: an oak tree in the center of Ocean Springs, Mississippi, and one in Gulfport, Mississippi. He also plans to expand the project to downtown New Orleans and parts of North Carolina. ""Instead of just cutting these trees down,"" Marlin said, ""we're going to put new life into them by adding a sculpture.""",0.5578508,8724
51,"(CNN) -- An unusual exhibition is confusing and amusing tourists and locals in central Copenhagen this month. Strange signs from around the world can be seen in Copenhagen, Denmark. ""Signspotting"" is a collection of more than 100 signs found by travelers around the world and recreated by travel writer Doug Lansky. ""I wanted it to look as if we'd stolen the sign or someone with a professional camera had taken a really good picture of it,"" he told CNN.  See pictures from Signspotting in Copenhagen. » . Lansky started his collection almost 17 years ago, encouraged by friends who found his photos of strange signs more compelling than his treasured holiday snaps. As a travel columnist for the Chicago Tribune, he set about collecting photos of as many bizarre signs as he could. Interest in the project became so big that he eventually used them to replace the column itself. Signspotting Weekly was taken up by six papers, and before he knew it people began to send him pictures of signs they'd seen, eventually enough to fill a floor-to-ceiling cabinet. The photos filled two volumes of Signspotting books for Lonely Planet. Lansky chose the best for the first exhibition in Stockholm last year. ""I felt bad I hadn't seen them. I knew I wasn't going to go around the world to track it down so I thought I'd do it this way,"" he said. Creating the exhibition took hours of painstaking work to digitally enlarge the photos so they looked like the real thing. ""When most of these people sent these signs in they were on a postcard-sized photo and the actual sign was about the size of a postage stamp. To blow them up to this size was tricky,"" he said. The photos were then mounted onto real signs on metal poles standing in concrete bases. The free exhibition opened in Copenhagen, Denmark last week and will move to Arhus, Denmark on July 1st. Lansky is currently building a second exhibition for the Edinburgh Fringe Festival in August.",0.55650854,5346
52,"NEW YORK (CNN) -- All the news that's fit to print -- the motto of The New York Times -- does not necessarily apply to photos. The newspaper published an editor's note Thursday stating that pictures used in a photo essay in its most recent Sunday Magazine were digitally manipulated without the paper's knowledge. The Times commissioned Portuguese photographer Edgar Martins to shoot a Sunday magazine color photo essay titled ""Ruins of the Second Gilded Age"" to capture physical evidence of the real estate bust that took place across the United States. In the text that preceded the six photos that were published, the magazine stated that while the photographer ""creates images with long exposures,"" he does so without digital manipulation. ""A reader ... discovered upon close examination that one of the pictures was digitally altered, apparently for aesthetic reasons,"" the Times editors wrote. ""Editors later confronted the photographer and determined that most of the images did not wholly reflect the reality they purported to show. Had the editors known that the photographs had been digitally manipulated, they would not have published the picture essay, which has been removed from the NYTimes.com,"" the note concluded. Numerous attempts by CNN to reach Edgar Martins by phone and e-mail were unsuccessful. The newspaper's decision to withdraw the photos left a publisher of Martins' book ""Topologies"" released in 2008, intrigued and surprised. ""I think he's a great artist and we're very proud to have published his prior works,"" said Lesley Martin, publisher of Aperture books. She said that Martins' prior works frequently verge on abstract landscapes, including forests ravaged by fire and nighttime beaches. ""His work has a certain visual effect. A distinct look and feel to it."" However, Martin said she understands the newspaper's decision. Aperture books, which publishes a variety of photographic styles, including photojournalism, ""would not have published this work in a strict journalistic context had we known there would be manipulation used,"" she said.",0.55573523,5639
53,"ATLANTA, Georgia (CNN)  -- Artist Robert West is proud of his connection to the Pullman Company. His grandfather, Allen Parrish, was a Pullman Porter and helped inspire some of his train paintings. Robert West paints his latest project in his Atlanta, Georgia,  studio. ""When I was growing up, we would often take grandfather to work at the train station. I became impressed and mesmerized with trains through this experience. This passion ultimately led me to become a full-time railroad illustrator,"" West said. The Pullman Company was one of the largest employers of African-Americans in the 1920s and '30s. It hired them as porters in railroad sleeping cars to assist railroad passengers and make up beds. These jobs were once highly regarded in the black community because they offered the opportunity to travel and better pay and security than most jobs open to blacks at the time. West says trains have an important place in African-American history -- from symbolism in Negro spirituals to a real conveyance for the mass migration of blacks moving to the North in the 1930s, '40s and '50s. ""Trains have so long symbolized hope, freedom and power -- what better metaphor could there be to represent our struggle and our assimilation into mainstream American life,"" West said. Many of West's paintings depict historical scenes with the now defunct Atlantic Coast Line Railroad, because that's where his grandfather worked for many years.  Watch award-winning artist on trains and history » . West paints other trains, including the Steam, Gas turbine, Electric, as well as first through sixth Generation Diesel Electric Locomotives. He wears a conductor's hat as he works. ""I think it's important that all the cultures in the United States look back at our history by way of the railroads,"" West said. ""It was through our contributions to the railroads, that also pushed us forward as a nation and as a human race."" West has been drawing and painting trains since the age of 2. In 1973, he decided to make railroad illustrating a profession. Through the years his work has won several awards in shows of national and regional scope. ""I'm probably more of a visual historian more than anything else, because I conduct weeks, months, sometimes years of research prior to doing a painting,"" he said. West has painted more than 500 original works, which have sold across the United States and around the world. Train enthusiasts are his largest market. ""When one looks at my paintings, I like for them to not only feel a sense of joy, but to feel good about times when times were happier, kinder, and gentler,"" he said. E-mail to a friend .",0.55251384,598
54,"(CNN) -- Flamboyant and fearless, Roberto Cavalli is the peacock of the fashion world; with his body-hugging clothes, he woos women the world over. Fashion designer Roberto Cavalli . But his clients are no dainty damsels: Cavalli's women are Amazonian warriors and Grecian goddesses, whose armor is fashion and whose weapon is sex. His colorful creations are unabashed celebrations of the female form: dresses slashed to the hip or barely skimming the buttocks, necklines that plunge where no other designer dares. Cavalli's woman knows she looks fabulous, and isn't afraid to show it: to her, it's not just clothing, it's an announcement that she's arrived. Born in Florence in 1940, Cavalli was immersed in an intensely creative environment from childhood. That influence came from his father, a tailor, and his artist grandfather, Giuseppe Rossi, whose work is shown in the famous Uffizi Galleries. Following in his father's footsteps, Cavalli studied textile design at the local art institute. By the early 70s, he had developed an innovative technique for printing on lightweight leather, and his Florentine flair had led to commissions with Hermes and Pierre Cardin. In 1970, he presented his first namesake collection at the Salon for Prêt-à-Porter in Paris. His trademark work with unconventional fabrics like embellished denim and leather, mixed with wild animal prints and exotic patterns, was embraced by the jet set and Cavalli opened his first boutique in Saint Tropez in 1972. Cavalli married his wife, Eva Duringer, a former Miss Universe, in 1980; she is now his business partner and right-hand woman. His fondness for bright color, exotics, fur and bold prints -- which he designs in his factory on the outskirts of Florence -- have won him a name as the king of fashion excess. Beloved by A-listers and pop princesses, these are not clothes for the shy: this is old-school glamour, infused with power, wielded by women who have flounced and shimmied their way to the top.  See Cavalli's designs on the catwalk » . His main line is sold in over 50 countries worldwide, along with his diffusion lines RC Menswear and Just Cavalli, plus a children's line, knitwear, accessories, eyewear, watches, perfumes, underwear and beachwear. He's even ventured into Cavalli-branded vodka and wine. His collaboration with high-street fashion store H&M in November 2007 caused stampedes as his fans flocked to get their hands on his creations, desperate to capture some of that Cavalli magic at tiny prices. Some have asked whether his latest collections have taken a more gentle direction -- but the tiger's inner fire still burns bright. Spring/Summer 2008's bold flower prints and flirty feathered dresses were followed by Autumn/Winter 2008's flowered dresses that at first glance appear dewy and fresh -- but look closer, and the hip-hugging cut belies their innocence. Cavalli is adored by his celebrity clientele, who flaunt his show-stopping creations on red carpets from Los Angeles to Sydney. Fans of his work include Halle Berry, Sharon Stone, Madonna, Jennifer Lopez, Gwyneth Paltrow, Beyoncè Knowles, Charlize Theron and Victoria Beckham. If anyone sums up the glamour and glitz of show business, it's Cavalli: fashion as theatre, shameless decadence where the whole world is a stage. That's underlined by his eponymous 133'9"" long yacht, built 2004, and color-coordinated, naturally, with his helicopter and fleet of cars.",0.55215496,4634
55,"NEW YORK (CNN) -- A nude photograph of pop singer Madonna was sold for $37,500 Thursday afternoon at a Christie's Art House auction. Christie's auctioned this nude photo of Madonna (partially shown) taken by Lee Friedlander for $37,500. The photo, originally expected to go for between $10,000 and $15,000, was purchased for more than double its original estimated selling price, a Christie's spokesperson confirmed. The 13-inch by 8 5/8-inch framed photograph was purchased by an anonymous bidder over the phone. The full frontal photograph was one of several taken by American photographer Lee Friedlander in 1979. Madonna, then a cash-strapped student, received $25 for the entire photo shoot. Most of the pictures from the shoot were ultimately featured in Playboy magazine in 1985.",0.54923314,1725
57,"NEW YORK (CNN) -- A rare and original manuscript of one of America's most patriotic songs has been discovered in a flea market bargain. The manuscript of the song could be worth tens of thousands of dollars. A shopper browsing through the market in New York bought a framed picture of a flower for $10 and found handwritten manuscript of ""America"" (My Country 'tis of Thee) tucked behind the picture, the manuscript's owner said Thursday. The manuscript of the song whose lyrics were written by Samuel Francis Smith in 1831 could be worth tens of thousands of dollars, said the owner, art collector Keya Morgan. He said he bought it from the flea market shopper, who has asked not to be identified. The song was intended to be played in schools to inspire and teach children and was first played in public on July 4, 1831, in the First Baptist Church in Newton, Massachusetts, Morgan said. The song is written to the tune of ""God Save the Queen,"" the national anthem of the United Kingdom.  Take a look at the manuscript » . The authenticity of the document was confirmed by Morgan, a handwriting expert who has been authenticating historical documents for nearly a decade, and Diana Yount, an archival specialist at Andover Newton Theological School. Yount reached her conclusion after comparing the handwriting with that in a hymn written by Smith. Morgan, whose collection includes artifacts from Abraham Lincoln, Marilyn Monroe, Thomas Jefferson and Ulysses S. Grant, was ecstatic. ""It's the biggest high I could get,"" said Morgan. ""It shaped the nation and reminds us that this nation is just a baby.""",0.548177,5591
58,"(CNN) -- Two photographs of Madonna set to appear in a Christie's auction next month will probably sell for at least $10,000 each, according to estimates posted on the company's Web site. Christie's will auction a nude photo of Madonna (partially shown above) taken by Lee Friedlander. One, a full-frontal nude black-and-white photograph of the singer, was taken in 1979 by celebrated American photographer Lee Friedlander for a series of nudes he was working on, said Milena Sales, a spokeswoman for the auction house. Madonna was about 20 when the photograph, one of several, was taken. A handful from the shoot appeared in Playboy magazine in 1985, Sales said. Christie's put price estimates for the photograph at $10,000 to $15,000. The second photograph of Madonna was taken in the 1980s by Helmut Newton. In the Newton photograph, which is in color, Madonna is wearing a short dress and black stockings with garters. The circumstances behind the photo shoot were not immediately clear. The auction will take place in New York on February 12.",0.53985775,3903
59,"(CNN) -- For most people, Post-it Notes are disposable, ordinary office papers used for note-taking and reminders. But for 19-year-old David Alvarez of Leavenworth, Washington, they were the perfect medium for a 10-foot-tall mosaic depicting Ray Charles. David Alvarez, right, made this 10-foot-tall mosaic of Ray Charles using Post-it Notes. Using more than 2,000 of those ubiquitous brightly-colored sticky scraps, Alvarez composed a three-dimensional representation of the famous musician. The piece has just gone on display at Wenatchee Valley College in Wenatchee, Washington, where Alvarez is in his second year of studies.   ""It's something so simple. You can still see the flaps sticking out on some of them,"" he said. ""Naturally the Post-it Note just sort of flaps out.""   While learning new techniques in Adobe Photoshop in a class, he experimented with taking a photograph of Ray Charles and making it look like a mosaic on the computer screen. He then translated this idea into the Post-it work.  He spent three months constructing the mosaic, sometimes sacrificing schoolwork for his art. At least one of his papers for his summer English courses suffered, but he persevered so that he could participate in an art show July 28 at the Stanley Civic Center in Wenatchee.   Originally, the Post-it Notes stayed in this unique format only by virtue of their manufactured stickiness, which does not hold up as well as glue, Alvarez found. When he displayed his work at the show, he monitored the project for 14 hours, continuously replacing notes that were falling off.  The aspiring art teacher now uses glue to hold the notes in place. For his next project, he is considering a mosaic using 4-inch x 4-inch notes, up from the 3-inch x 3-inch size used in the Ray Charles piece.   ""Part of me wants to, part of me doesn't,"" he said. ""It was so hard to align. It took a lot of time and patience.""  E-mail to a friend .",0.5380863,5408
60,"(CNN) -- You'd love to go. Just think of the history, the beautiful artwork ... the things you could learn. But upon hearing the word ""museum,"" your kids break into a chorus of ""I'd rather die."" Your children can pet some of the world's insect species at the Insectarium in New Orleans, Louisiana. So you wheel, deal and promise ice cream in massive amounts. In return, they agree to whine only when it's absolutely necessary -- or every five seconds, whichever comes first. Perhaps you can avoid a situation like this on your vacation. Pauline Frommer, creator of the Pauline Frommer Guidebooks, has two kids, ages 6 and 10. As a travel author, she knows what makes a museum educational and interesting for adults. As a mom, she knows what will keep children from being bored to tears. ""I think it's impossible to pick the very best five,"" Frommer said. ""But here are five really terrific museums, with very different subject matters, that both kids and adults will groove on."" The Spy Museum, Washington . Frommer describes this museum as ""an intriguing, surprisingly scholarly, fun and highly interactive introduction to the shadowy world of spies."" When you enter the Spy Museum, you will be asked to pick an alternate identity. Throughout the building, you and your kids will be tested on keeping this cover. In addition to seeing all kinds of cool spy gadgets -- umbrellas with poison tips! --- you'll learn about famous spies throughout history, how the government uses these undercover agents and the common ways spies practice their trade. ""I had trouble dragging my kids out of this one,"" Frommer said. ""And I've been through it twice and enjoyed it both times."" Adults $18; children ages 5-11 $15; children under 5 free . The Grammy Museum, Los Angeles, California . Only 3 months old, the Grammy Museum goes well beyond the famous music awards. ""In truth, it's a museum that celebrates the history of recorded music and does so in a cutting-edge, highly interactive manner,"" Frommer said. Every genre from rock to hip-hop to country music is explored here. Top recording artists serve as your guide as they discuss, for example, what makes jazz such an important American phenomenon, what the song-writing process is like or how one genre of music has deeply affected another. Sound like child dull-ville? ""Kids will love the booths that allow them to mix and produce music,"" Frommer said. The museum also has a dynamic touch-screen map that allows visitors to explore the nation's musical heritage and several video displays that will distract any kid's short attention span. Adults $14.95; children 6-17 $10.95; children under 5 free . The Metropolitan Museum of Art, New York . You might not think world-renowned art exhibits would be a good fit with your kids; priceless objects don't often mesh with PB&J-smeared fingers. But Frommer says you will be doing your children a great disservice if you visit New York and don't bring them to the Metropolitan Museum of Art. ""Don't worry, what with all the armor, the mummies and Egyptian temples, the always fun costume collection and the over-the-top grandeur of the place, there's no way they could be bored,"" she said. The museum also offers a number of family programs, associate museum educator Mike Norris said. The museum's kids Web site has activities to keep kids entertained while visiting, including guides that focus on specific areas of art like a scavenger hunt, from animals to doors to stained glass. Norris' top recommendation is not to view the museum as a whole, but as 16 to 18 mini museums. ""It's best not to conquer us in one visit,"" he said. ""Remember, [kids'] legs go at twice the RPMs that yours do."" Other offerings from the museum include family audio guides that are best for ages 6 to 12, Norris said, and a ""Make your Mark!"" sketching book that is aimed at younger children. Suggested admission for adults $20; children under 12 free . The Insectarium, New Orleans, Louisiana . The Insectarium, part of the Audubon Nature Institute, pays tribute to everything creepy and crawly. Many up-close insect encounters will take place here, from watching winged beauties in the butterfly garden to the bugs you (or just your children!) can pet. The Insectarium's Web site boasts of trips through the Louisiana swamp, an animated insect film and a special exhibit where you'll be shrunk to insect size. ""I thought I'd be grossed out but came away fascinated,"" Frommer said. ""And all the kids around me were enthralled."" Can't make it there in person? Visit the Web site to download butterfly origami and coloring pages or let your kids read Harry the Praying Mantis' blog. Adults $15; children 2 to 12 $10 . Field Museum of Natural History, Chicago, Illinois . ""What kid doesn't love dinosaurs?"" Frommer asked. The Field Museum of Natural History sports one of the largest, most complete Tyrannosaurus rex fossils around. The museum also has a new exhibit called ""Real Pirates,"" running through October 25, that will let your children experience the pirate life. They can hoist the skull-and-crossbones, tie pirate knots, learn how to fire a cannon and more, the museum's Web site says. Permanent exhibits include displays about Africa, animal biology, bird habitats, ancient Egypt, Eskimos and Native Americans. And for a more focused trip, the museum's Web site provides downloadable ""Family Adventure"" self-guided tours that cover anything from scavenger hunts through the museum to biodiversity and conservation. Adults $15*; children 3 to 11 $10* *More for entry into special exhibits like ""Real Pirates""",0.52891713,4322
61,"LONDON, England (CNN) -- An American professor doing research in London stumbled across a series of previously unknown letters written by, to, and about Benjamin Franklin, a stunning find that sheds new light on early U.S. history. The letters cover Benjamin Franklin's success in dealing with a British general. The collection of 47 letters are hand-written copies made 250 years ago, when Franklin lived in London. That they were filed under the copyist's name, not Franklin's, may explain why they were overlooked by historians until now, said a curator at the British Library, where the letters are held. The find is reported in the April issue of the William & Mary Quarterly, a journal of early American history and culture. The letters are important in large part because they offer a ""wealth of new details"" that affect modern understanding of Franklin, writes Alan Houston, the political science professor who discovered the letters in the spring of 2007. They also raise the question of how many other documents remain waiting to be found on Franklin and his life. Houston, a professor at the University of California at San Diego, discovered the letters on the last day of his last research trip to London, just before the library's closing time. ""The first item was a letter from Benjamin Franklin to the secretary of the governor of Maryland, and I looked at it and I started to read, and I thought, 'This doesn't look familiar,'"" Houston told CNN. ""I've read everything Franklin ever wrote."" Houston said he quickly began to realize he had uncovered something previously unknown to historians. ""I swear, I just about shot through the ceiling I was so excited,"" he said. ""It's like finding a treasure chest."" Houston had been working at the time on a book on Franklin, ""Benjamin Franklin and the Politics of Improvement,"" published last year. The letters cover Franklin's success in dealing with British Gen. Edward Braddock, who had been sent to Pennsylvania in 1755 to defeat the French at Fort Duquesne, in modern-day Pittsburgh. The march to retake the fort was part of the French and British battle for control of the western lands in the colonies, part of a larger struggle for control of North America, Houston said. The problem was that Braddock was given no horses or wagons when he arrived in America -- no means of transport for him and his 2,000 redcoats. Braddock started to blame his hosts, so Franklin -- the Pennsylvania assembly's leading politician -- stepped in to help. Franklin went all over Pennsylvania trying to persuade farmers to lend their horses and wagons to Braddock and his men. It wasn't easy, because the farmers were tough negotiators who were also anxious and suspicious of the effort. Eventually, Franklin managed to get the farmers to agree, and within weeks, Braddock and his men were on the march. Braddock suffered a devastating defeat before he even reached the fort, however, when a much smaller contingent of French and Indian soldiers surprised the British. They killed Braddock and about 1,000 of his men. Despite the defeat, Franklin's success -- in what became known as ""the wagon affair"" -- highlighted his skill as a colonial leader, Houston said. When Franklin was sent to London in 1757 as a representative of the assembly, he brought with him a collection of letters detailing that success. It was proof of his political value to Great Britain and that the assembly's loyalties had been on the right side. This collection of letters, which Franklin referred to in his autobiography as his ""quire book,"" was never found, however -- until now. Houston said he believes the documents he read at the British Library are copies of that collection. They were made by Thomas Birch, an industrious and obsessive transcriber of historical documents who copied anything he could get his hands on. ""There was a vogue. It was very common for letters to be copied,"" said Matthew Shaw, curator of the U.S. collections at the British Library. ""Birch was very well known for being a copyist."" Birch and Franklin were friends in London, both members of the Royal Society, and Houston said he believes the copies were made sometime between 1757 and 1758. ""Birch undoubtedly found Franklin's quire book captivating, and he appears to have copied anything that remotely interested him,"" Houston writes in the journal. Also, Braddock's campaign and defeat were widely discussed in London, and ""Birch may have wanted to capture a crucial moment in the life of the (Royal) society's most famous American member."" Birch's transcripts were filed in the British Library as ""Copies of Letters relating to the March of General Braddock."" They form part of the massive Birch Collection containing the hundreds of volumes of his copies that Birch bequeathed to the library on his death, said Shaw. They weren't properly catalogued until the early 1970s, Shaw said, which is largely why they haven't been used by scholars. ""It's the first time they've really been shared with a wider audience,"" Shaw told CNN. ""We're very pleased.""",0.5275544,3257
62,"NEW YORK (CNN) -- An expert on Lincoln photography thinks a photograph found in Gen. Ulysses S. Grant's family-owned album showing President Abraham Lincoln in front of the White House could be one of the last photos taken of the 16th president before he was assassinated in 1865. A photo found in Gen. Ulysses S. Grant's family album is verified to contain an image of Abraham Lincoln. Grant's great-great grandson Ulysses S. Grant VI had seen the previously unpublished image in the general's personal photo album, but didn't think much of it until he scrutinized it earlier this year. ""I started to think that it might be the White House,"" said Grant, a construction business owner from Springfield, Missouri. ""Then I started to look at the height difference between the people in the photo."" Thinking that the towering individual commanding the attention of the other people in the image could be Lincoln -- who stood 6-foot-4 and is the nation's tallest president -- Grant called Keya Morgan, a renowned collector and scholar of Lincoln and Gen. Grant photographs, to see whether his suspicions could be verified. Morgan, who owns the world's largest collection of Lincoln artifacts and original photographs, persuaded Grant to take the small photo out of the album to see whether any clues could be found on the back -- particularly the name of the photographer. ""If you don't know who the photographer is, it's like not knowing who your father and mother are,"" Morgan said. Sure enough, the seal of photographer Henry F. Warren appeared on the back, along with an inscription: ""Lincoln in front of the White House,"" dated 1865. Grant recognized the handwriting as that of his great-grandfather and Gen. Grant's youngest son, Jesse Grant. Those indicators, along with a revenue stamp used from 1864-66 to raise money during the Civil War, helped convince Morgan that the photograph could be the well-documented missing photo from Lincoln's last ""sitting.""  Watch how photograph was verified » . According to Morgan -- who cites Lincoln's secretaries John Hay and John Nicolay -- Warren took the last three photographs of Lincoln on March 6, 1865, just two days after his second inauguration. Morgan says Warren was desperate to take pictures of Lincoln, so he staged the first act of paparazzi photography. According to Morgan, Warren first took photos of the president's son Tad on his pony. The following day, Warren gave the pictures to Tad and told him to summon his father. Morgan says that Warren was already set up to take the photo outside the White House, and that Lincoln gave him access afterward to take two more portraits on the White House balcony. Will Stapp, founding curator of the National Portrait Gallery's photography department and a professional photograph appraiser, agrees with Morgan's assessment of the long-lost image. ""The figure itself, the physique -- in looking at it under a magnifying glass, I can see the shape of his beard; I can see the hairline,"" Stapp told CNN. ""It's similar to the impression you get from other photos taken of [Lincoln] from the same distance, like at the Gettysburg Address and his inauguration."" Stapp and Morgan also say it appears that Lincoln is wearing the same clothes in the outdoor photo as he wore for the portraits taken the same day. As one of only 130 photographs of Lincoln, it is an extraordinary find not only because of its proximity to Lincoln's death, but because it shows him in a natural stance. ""You could put yourself in the shoes of the people around [Lincoln] and see what it was like to live at the White House,"" said Morgan, who says he receives 10 to 20 requests a day asking him to verify potential Lincoln photographs. Morgan, who purchased the photo from Grant, says he has received thousands of e-mails from Lincoln aficionados commenting on the find. His Web site, lincolnimages.com, received more than 5 million hits on Tuesday and crashed because of the traffic overload.",0.5267998,1959
63,"LONDON, England (CNN) -- A portrait painted 400 years ago and kept anonymously in an Irish home for much of the time since is now believed to be the only painting of William Shakespeare created during his lifetime. The portrait of William Shakespeare is thought to be the ""only"" portrait painted during his lifetime. The image reveals a wealthy Shakespeare of high social status, contradicting the popular view of a struggling playwright of humble status, according to Stanley Wells, a professor who chairs London's Shakespeare Birthplace Trust. Wells, a distinguished Shakespeare scholar, arranged for three years of research and scientific testing which confirmed it was painted around 1610, when Shakespeare would have been 46 years old. ""A rather young looking 46, it has to be said,"" Wells said. Shakespeare died in 1616. The Cobbe portrait -- named after the Irish family that owns the painting -- shows Shakespeare with rosy cheeks, a full head of hair, and a reddish brown beard. The most common portrait of Shakespeare is a gray image showing a bald Bard with a small mustache and beard, and bags under his eyes. The identity of the man in the portrait was lost over the centuries -- until Alec Cobbe saw a portrait from Washington's Folger Shakespeare Library. That painting, which fell into disfavor as a Shakespeare portrait about 70 years ago, turned out to be one of four copies of Cobbe's portrait. The portrait ""shows a man wearing expensive costuming, including a very beautifully painted ruff of Italian lacework which would have been very expensive,"" Wells said. ""It establishes, for me, that Shakespeare in his later years was a rather wealthy, a rather well affluent member of aristocratic circles in the society of his time,"" Wells said. ""There's been too much of a tendency to believe that Shakespeare, being the son of a glover, coming for a small town in the middle of England, that he necessarily retained a rather humble status throughout his life."" Wells reads even more into what he sees in Shakespeare's newly-found face. ""I think it's plausible as a portrait as a good listener, of somebody who would have been capable of writing the plays, clearly the face of a man of high intelligence,"" he said. ""It's the face of a man, I think, who betrays a good deal of wisdom in his features. But, of course, as somebody (King Duncan) says in Shakespeare's story Macbeth, 'there's no art to find the mind's construction in the face.'"" It should be noted that Shakespeare's King Duncan paid a price for judging Macbeth to have the face of an honorable man. Macbeth later murdered the king. The public can read Shakespeare's face from the original painting at Shakespeare Birthplace Trust in Stratford-upon-Avon where it goes on display for several months starting April 23. The portrait then returns to the Cobbe family, which inherited it when an ancestor married England's Earl of Southampton -- a friend of Shakespeare who likely commissioned its painting.",0.5153906,2536
